Random seed, 14,training loss, 0.3806201577186584, training defu, -3.9582134996141707, training opt, -3.6830813816615513validating loss, 0.45927865505218507, validating defu, -4.059814882278443, validating opt, -3.59712176322937,testing loss, 0.412526524066925, testing defu, -3.9454072237014772, testing opt, -3.703857445716858
Random seed, 6,training loss, 0.39813329151698523, training defu, -4.455825655800956, training opt, -3.9309288910457068validating loss, 0.6144912719726563, validating defu, -4.742772388458252, validating opt, -3.6657617568969725,testing loss, 0.5122676253318786, testing defu, -4.541456270217895, testing opt, -3.917778968811035
Random seed, 17,training loss, 0.17640834365572247, training defu, -2.77622481073652, training opt, -2.7653552736554827validating loss, 0.1619878888130188, validating defu, -2.8032315731048585, validating opt, -2.7857661724090574,testing loss, 0.20182784795761108, testing defu, -2.7856828927993775, testing opt, -2.7301730155944823
Random seed, 21,training loss, 0.32537449428013393, training defu, -3.5922439507075716, training opt, -3.2433563709259032validating loss, 0.34812092781066895, validating defu, -3.6012722969055178, validating opt, -3.244162082672119,testing loss, 0.4013355612754822, testing defu, -3.7944648265838623, testing opt, -3.3003623247146607
Random seed, 15,training loss, 0.48703269617898126, training defu, -1.0546643580709185, training opt, -0.8198102048465183validating loss, 0.7161325931549072, validating defu, -1.1144232511520387, validating opt, -0.8256245613098144,testing loss, 0.767532467842102, testing defu, -1.0838887453079225, testing opt, -0.7631010085344314
Random seed, 22,training loss, 0.6299610206059048, training defu, -2.2626988002232142, training opt, -2.1345070225851877validating loss, 0.6633992433547974, validating defu, -2.244770956039429, validating opt, -2.0381341695785524,testing loss, 0.7512220501899719, testing defu, -2.2657052516937255, testing opt, -2.089470100402832
Random seed, 27,training loss, 0.6075058783803667, training defu, -2.411719172341483, training opt, -1.715555044582912validating loss, 0.6367473602294922, validating defu, -2.611911678314209, validating opt, -1.7843538284301759,testing loss, 0.567090880870819, testing defu, -2.3640066027641295, testing opt, -1.7745408892631531
Random seed, 24,training loss, 0.5592444522040231, training defu, -1.996627494267055, training opt, -1.9047740902219499validating loss, 0.5019360065460206, validating defu, -1.9901846170425415, validating opt, -1.9309091806411742,testing loss, 0.5913579344749451, testing defu, -2.073467493057251, testing opt, -1.8923398733139039
Random seed, 18,training loss, 0.4037922007696969, training defu, -2.793663532393319, training opt, -2.1397255659103394validating loss, 0.5555413484573364, validating defu, -4.059662771224976, validating opt, -2.4496073722839355,testing loss, 0.527603006362915, testing defu, -3.0907220602035523, testing opt, -2.1997703909873962
Random seed, 12,training loss, 0.4476294824055263, training defu, -4.747070223944528, training opt, -4.1803154945373535validating loss, 0.40489964485168456, validating defu, -4.674080276489258, validating opt, -4.182150936126709,testing loss, 0.5039134979248047, testing defu, -4.445942711830139, testing opt, -3.9637162685394287
Random seed, 5,training loss, 0.5410533121653965, training defu, -4.019836568832398, training opt, -3.6918895176478794validating loss, 0.4915421485900879, validating defu, -4.057518100738525, validating opt, -3.7126456260681153,testing loss, 0.5550389528274536, testing defu, -3.9653693199157716, testing opt, -3.682537865638733
